source,sample_date,analyte,data,uniqueID
BAY#301.1_SL,2020/10/05,ENTERO,<10,6B3AE2A2CD32C2EEF197C390B8A1A169
BAY#211_SL,2020/10/05,ENTERO,10,71D8033648D7B9FAA9738C8DE7A34091
BAY#301.2_SL,2020/10/05,COLI_E,20,73DD441DE6BC180D528C26DC64A359DD
BAY#300.1_SL,2020/10/05,COLI_TOTAL,3873,742D9E3B1B4D693135182F0E49B30BB8
OCEAN#19_SL,2020/08/24,COLI_TOTAL,110,0C8C255EC944D65C41C37131B96C3C07
BAY#202.5_SL,2020/07/27,COLI_E,<10,78B0D8CF1C49700432572FA00580812E
OCEAN#15_SL,2020/08/24,COLI_TOTAL,1467,18A2B073EC14B192014171A59B6C2236
OCEAN#21.1_SL,2020/10/05,COLI_E,<10,77BB18F9916DF4E30FFC7658899D4ECD
OCEAN#15EAST_SL,2020/10/05,COLI_TOTAL,146,7DB8904C083870FAEFF508F51C029C8C
OCEAN#15_SL,2020/10/05,ENTERO,<10,81E2FE170A2DE2D99DEA8AB601992781
BAY#320_SL,2020/08/24,COLI_TOTAL,175,2A6769922B8330DC7A5D7242DD40EAF3
BAY#301.2_SL,2020/08/24,ENTERO,<10,2E2E5887DAF5C4B346980B1EC952E8D2
BAY#300.1_SL,2020/10/05,COLI_E,41,822C9AAA18BB3AB18E55490D38B096FF
BAY#301.1_SL,2020/10/05,COLI_TOTAL,411,837FABA2AC936DD28A2D1FBE6B0EF90B
OCEAN#15EAST_SL,2020/10/05,ENTERO,<10,8923588C6B9E8FB50CE005CF462ED78A
OCEAN#18_SL,2020/10/05,ENTERO,<10,8DC32C67108F058872A3320B14249E01
BAY#202.5_SL,2020/07/27,COLI_TOTAL,41,7D2E50C38DA9B18E49646DE2145AA0D6
OCEAN#17_SL,2020/08/24,COLI_TOTAL,63,2E32FDC6D0CD0AD3AE2D5466766D0ABB
OCEAN#19_SL,2020/07/27,COLI_TOTAL,<10,7F23F3ED4890F9C961F28565FD50EECB
BAY#301.1_SL,2020/07/27,COLI_TOTAL,2178,825FBFB9B99F44FD8B65748EE808B89D
BAY#300.1_SL,2020/10/05,ENTERO,41,9591BD992136CAA670DD180428C57C53
OCEAN#16_SL,2020/07/27,COLI_TOTAL,20,8954E3C7073BD2948544843F382D0A48
OCEAN#21.1_SL,2020/10/05,COLI_TOTAL,63,970E9B04F6F25DEFC3BCB1FB98FDB66E
BAY#202.4_SL,2020/07/27,ENTERO,<10,8B77BEF0BA50B4A17679956AB153CF08
OCEAN#15_SL,2020/10/05,COLI_TOTAL,160,975C757B9F44794D9D14EF84E655B5A2
OCEAN#18_SL,2020/08/24,ENTERO,74,2F0EF8F8DFB844BC19A67B1EA4A228DF
OCEAN#17_SL,2020/10/05,COLI_E,<10,A4D2D5839E83DACD46563E8E34A3D699
OCEAN#16_SL,2020/10/05,COLI_TOTAL,52,AD09E297EB99664400096BF8803CD893
OCEAN#17_SL,2020/10/05,ENTERO,10,B7C67538C5C25E930868F42A762EF38D
OCEAN#18_SL,2020/10/05,COLI_TOTAL,63,B91285BC25DC4E289D26160002C18DAE
BAY#220_SL,2020/10/05,ENTERO,10,BB019C1B1D4725B00CFA72F3A3E17A11
BAY#202.5_SL,2020/10/05,ENTERO,<10,BD9DC9B847A849407068243CD408C5C9
BAY#220_SL,2020/10/05,COLI_TOTAL,211,C1846968971B565DCC0D364D56D8414C
BAY#202.5_SL,2020/10/05,COLI_TOTAL,31,C1AAD080B1819FB86481AF6AFFD50882
BAY#202.5_SL,2020/07/27,ENTERO,10,913BE28BBEF5118549E6096CEB494427
BAY#301.1_SL,2020/10/05,COLI_E,20,CDB7AEFFE3E75DC588B8BC08878BAD70
BAY#220_SL,2020/10/05,COLI_E,<10,E8335EFC714A3935CC2590C67D8D045B
OCEAN#17_SL,2020/07/27,COLI_E,<10,96520886FE60965E8871F6221D75B009
BAY#301.1_SL,2020/07/27,COLI_E,145,9922EC3120FDB5D56137D8A57EBFA10C
BAY#211_SL,2020/07/27,ENTERO,<10,9A209D82D173FBB69397D2707BDA7C3F
BAY#301.1_SL,2020/08/24,ENTERO,20,328B880FB0AA072D6D1683354DE2A42B
OCEAN#19_SL,2020/10/05,COLI_TOTAL,52,F19CBBD95D342178D9FCCEC375B366A9
BAY#301.1_SL,2020/08/24,COLI_TOTAL,3873,36EA05D13BF763D2264CFE09A87B1E6A
OCEAN#21.1_SL,2020/10/13,ENTERO,<10,0619566AA1EDCC4D8D091667A1CBDA0C
BAY#301.1_SL,2020/10/15,COLI_E,31,08E4E414DDB68F1F68B3834223F2227E
OCEAN#18_SL,2020/08/24,COLI_TOTAL,85,37FEC461906D961CF8716C8752CA312D
BAY#301.1_SL,2020/10/13,COLI_TOTAL,19863,180F45FAEB582C57E2C47A6BF27510E4
OCEAN#19_SL,2020/08/24,COLI_E,20,3D8ABCE932DB69A34AB2503B27C79D95
OCEAN#16_SL,2020/08/24,ENTERO,<10,3DDDB037B772C5740990410CF846A800
BAY#301.1_SL,2020/10/14,ENTERO,<10,19D289D1FB1D4CF0C3CCEB6549CC675E
OCEAN#15EAST_SL,2020/08/24,COLI_E,20,4B50A25D6281C5C5897095A135243E78
OCEAN#19_SL,2020/10/13,ENTERO,41,1A0956BBDDFBBAFD9F5C05C302AA95C0
BAY#202.5_SL,2020/10/13,COLI_TOTAL,272,1AC21EAFA6E921CCCA0E2E2FE00CB6A6
BAY#301.2_SL,2020/07/27,COLI_E,<10,9E2BB7980C2AC720CEE2DC0EA05F4860
BAY#211_SL,2020/08/24,ENTERO,<10,4C4DE497939C6ADD2616D2DC709DFCF6
OCEAN#15EAST_SL,2020/08/24,ENTERO,<10,545755C4F305FD3DCE511A325CA0EC06
BAY#220_SL,2020/10/13,COLI_E,10,2393E4918247F2AA424F420F0345B7F1
OCEAN#18_SL,2020/07/27,ENTERO,<10,A21FE17CDF983DBB25ED778BFF112D19
BAY#301.2_SL,2020/10/14,COLI_E,52,2AE2BBF6A02C0B8AB70DEBBD3E3BA8BB
BAY#300.1_SL,2020/10/13,COLI_E,545,2B7685F1D073CC6B354A97ADB8518C42
OCEAN#19_SL,2020/10/13,COLI_E,31,31BA1F3CBD686BD6340EB3EB2D36B655
OCEAN#18_SL,2020/07/27,COLI_TOTAL,<10,AA91E57E49A142B3350457D4196C480C
BAY#320_SL,2020/10/13,COLI_E,75,323032429451AB38A0C65704EDBEE1C7
BAY#202.4_SL,2020/10/13,COLI_E,109,3B4773B27105ADF9BDA8F5B18361E59C
OCEAN#21.1_SL,2020/10/13,COLI_TOTAL,41,40FFF544C067CC05A73B8ECF16F54063
BAY#300.1_SL,2020/10/14,COLI_TOTAL,1086,4446D5BF39EF2DF5CF4407A95F4A3068
OCEAN#16_SL,2020/07/27,COLI_E,<10,AD7D8BD929A892B50516D39CD91018FA
BAY#320_SL,2020/07/27,ENTERO,<10,AF7AA08B97DA48B2753486F6E34A6983
OCEAN#15EAST_SL,2020/07/27,COLI_TOTAL,146,B4EF4354B216A190B33A58EBDCBBB5E2
OCEAN#19_SL,2020/08/24,ENTERO,<10,55AF86AE32852B9722946863900478D9
OCEAN#21.1_SL,2020/10/13,COLI_E,20,500AB6EB732FD12BDB7C6A3979867F94
BAY#202.5_SL,2020/10/13,COLI_E,<10,646DA8517456D64C64A7928F9182F57E
BAY#300.1_SL,2020/08/24,COLI_TOTAL,658,602399431FE30BC67126D4DB96181CAF
OCEAN#21.1_SL,2020/08/24,ENTERO,<10,6511D3076B7D36FDF069466CA3506B37
BAY#301.2_SL,2020/07/27,ENTERO,<10,B734F78F30690D423FC8811351B0B52A
OCEAN#15_SL,2020/10/13,ENTERO,20,712E46E4309FA2DC4D4C8014F064FEAF
OCEAN#21.1_SL,2020/07/27,ENTERO,<10,BAC878D9089E8CFC15B473811ACFD9B0
BAY#320_SL,2020/10/13,COLI_TOTAL,388,71A5F94133E6731F4CAE3CE93C60B010
BAY#211_SL,2020/08/24,COLI_E,<10,67F241C896685B23E71BBABEC92F4ACF
OCEAN#15_SL,2020/10/13,COLI_E,41,724EDCD497E59243F912839E2FA31648
BAY#202.4_SL,2020/10/13,COLI_TOTAL,231,7613B30C5E0AC126C3DA344AB3AC5AE1
BAY#301.1_SL,2020/10/15,COLI_TOTAL,379,7A38300CE8A4D2E4EE285BF5CEE6C222
BAY#301.1_SL,2020/10/14,COLI_TOTAL,2755,7FA6182C5D805776651C4676CD055EC3
OCEAN#15EAST_SL,2020/10/13,COLI_E,<10,83AD43C2603FD8B06B0F724803A39980
BAY#211_SL,2020/10/13,ENTERO,<10,8C2B985BBEBEA63EE58C34DD30034822
BAY#301.2_SL,2020/10/14,ENTERO,<10,8D6CCB27C62D49CE1555236FF6DEFB34
OCEAN#15EAST_SL,2020/10/13,ENTERO,<10,917F9E265BBCFB470754DE2054886E78
BAY#301.2_SL,2020/10/14,COLI_TOTAL,298,954BA1AB8157A93C1EA86140029E9B9E
BAY#301.2_SL,2020/10/13,COLI_TOTAL,2909,9709AB8265DFD251E24698A89E215E1D
OCEAN#18_SL,2020/10/13,COLI_TOTAL,52,9A67A5FA6C933011D999D649B47B8AA7
BAY#301.1_SL,2020/10/14,COLI_E,573,A1E3A876D522C00D5A083B41379315FD
OCEAN#19_SL,2020/10/13,COLI_TOTAL,98,A4DFA7196123DF16385DEBA14FE94DDE
BAY#301.2_SL,2020/10/13,ENTERO,<10,A5B8E34B0E23E88AF56ED9FE3D703D60
OCEAN#15_SL,2020/07/27,ENTERO,20,C1FDCC7CE11D6E99737C9968CC9A7AAB
BAY#220_SL,2020/07/27,ENTERO,<10,C4F47CDFF01682DB05B5110DC1028142
OCEAN#15_SL,2020/07/27,COLI_E,158,CEC6D38895A051A2C8CAEC3E7C0AAAD6
OCEAN#17_SL,2020/07/27,ENTERO,<10,D71C6F8A3F201ED9601FD99FFEECAD32
OCEAN#21.1_SL,2020/07/27,COLI_E,<10,D8CDBA1AADEB266DCB1FE36D5490D624
OCEAN#15EAST_SL,2020/07/27,ENTERO,10,DADD0551AB50074F5C2755157553D466
OCEAN#15EAST_SL,2020/07/27,COLI_E,31,EDF0A2847DDBB34E03EDA13E34B7FF8B
BAY#220_SL,2020/07/27,COLI_TOTAL,373,F4AAD9745C73F5D258904D9555AA31D0
BAY#301.1_SL,2020/10/13,COLI_E,1935,A9E072F2033AAEE0FD4F1BD9C88C6D3C
BAY#220_SL,2020/10/13,COLI_TOTAL,609,AD0D230166499ED3AB93546AABCBA479
BAY#300.1_SL,2020/09/08,COLI_TOTAL,1918,24FB560E20F11D2FAB9426F1DC485BCA
OCEAN#15_SL,2020/10/13,COLI_TOTAL,908,B543E171BDB7ABDD2D80D2CDF780B80E
OCEAN#19_SL,2020/08/03,COLI_E,<10,00061F7AC7995745743E802A6BF7366A
BAY#301.2_SL,2020/09/08,ENTERO,420,2543B48A8DC3842CC5E722AD44B6A976
BAY#202.5_SL,2020/08/03,COLI_TOTAL,74,009206FFB810825ED8FCDF0D72774E56
BAY#211_SL,2020/09/08,ENTERO,10,28F9DDA3A3FC003355FEF0E9F9BAD3A8
OCEAN#21.1_SL,2020/09/08,COLI_E,10,2EDE96D878C40CC33AE531444C9823F6
OCEAN#16_SL,2020/10/13,COLI_TOTAL,30,B65CCF40D33E3791E7EF39335B1C57C6
BAY#320_SL,2020/08/03,ENTERO,10,03658FB91AAEF9C8B96753C7230D6AC3
BAY#301.1_SL,2020/09/08,COLI_E,75,2EE8D0A480A79F334B210BD24F16C874
BAY#301.1_SL,2020/08/05,COLI_TOTAL,2187,0B8D3451F99967EB456621C6048B34C4
BAY#301.1_SL,2020/08/03,COLI_TOTAL,24196,11F9F632D8C6565112AE1E29FC8ECA03
BAY#320_SL,2020/09/08,COLI_E,10,36A9740ACDC3760E268E3709FCC8EFB7
OCEAN#18_SL,2020/10/13,ENTERO,<10,B751D3E7909C0425F03F333A552265D9
OCEAN#17_SL,2020/09/08,COLI_E,<10,3B0C1A2F31C585FDB04FC54FC92BA78C
BAY#202.4_SL,2020/08/03,COLI_E,20,173946C9AD21471976F3D125F029693D
OCEAN#17_SL,2020/08/03,COLI_TOTAL,31,17C6D64F3FED6F9342A71D10DDDFFCEE
BAY#320_SL,2020/10/13,ENTERO,10,B9499CACF92598C6437C1FF36416A0E0
OCEAN#18_SL,2020/10/13,COLI_E,<10,BAED42ED28BA67B720614446D917E2AE
OCEAN#18_SL,2020/09/08,COLI_E,<10,3D3ABD3F720378E318510CDB0ED2C6F8
BAY#300.1_SL,2020/08/03,COLI_E,122,2792E4373CB4CA6E97D37D2B40A2203F
BAY#220_SL,2020/09/08,COLI_E,10,3FFC58934BF3DC3C829770C619AA90B8
BAY#301.1_SL,2020/10/15,ENTERO,<10,BBD1A73E092A06DC6321447424CAB5BC
BAY#300.1_SL,2020/10/13,COLI_TOTAL,19863,BDABCF3340F66FCCAAE28641177706E7
BAY#300.1_SL,2020/10/14,COLI_E,120,BDBB330F6DEEFA2EF37C87C3F6650062
BAY#301.2_SL,2020/10/13,COLI_E,1860,C181C5BA7AF3871B7C8CE85CF5033F99
OCEAN#16_SL,2020/09/09,COLI_TOTAL,20,421125AF350C85D8596F361F963D0C19
OCEAN#15EAST_SL,2020/10/13,COLI_TOTAL,31,C2B651C6450D1355292176FF530FA962
OCEAN#15_SL,2020/08/03,COLI_E,41,2CC5C3C3212CA7CB9CCCD3CFB1569338
BAY#301.2_SL,2020/09/08,COLI_TOTAL,842,434069CF5B1942422B6793407B1E174B
OCEAN#15EAST_SL,2020/09/08,COLI_TOTAL,158,449E9C68CF4AA8586B9A9252D61B1936
BAY#300.1_SL,2020/09/08,COLI_E,173,584963CED2F541C7631EFBD517A567B2
BAY#202.4_SL,2020/08/03,ENTERO,<10,2E6B39E74ACF31A7D811A251048E775C
OCEAN#17_SL,2020/10/13,ENTERO,<10,C78858FD068E7D0CF05C85707D9A3E6D
OCEAN#15_SL,2020/09/08,ENTERO,<10,5B9EE03B763D311DBEF0DD0383ECDB3D
BAY#301.1_SL,2020/10/13,ENTERO,<10,C842574B2D8261A9CDEDC6EDAD3A0263
BAY#220_SL,2020/08/03,ENTERO,<10,32CB1462C3F215D386C5050CB5FB124A
BAY#301.1_SL,2020/08/05,COLI_E,161,330F08E79EB8DAF08276BEB01BE7E40B
BAY#220_SL,2020/10/13,ENTERO,<10,CBAE1BFAB005FC1069730068ACA0181E
BAY#300.1_SL,2020/09/08,ENTERO,74,60FE246C895CAE836F87EFA93820F431
OCEAN#16_SL,2020/10/13,ENTERO,<10,CC5FF417DD0F081CBCF36858422A8CB7
OCEAN#18_SL,2020/09/08,ENTERO,31,661009A539A34FAE85CBB7694A91B09D
BAY#202.5_SL,2020/10/13,ENTERO,<10,CE79C3D10024655750603B6E9297A53E
BAY#202.4_SL,2020/09/08,COLI_E,52,6B0C28E5A1963453CC48B0D86556EFBB
BAY#211_SL,2020/09/08,COLI_TOTAL,52,72DCBE4303FF74FF676644BB51691B6B
BAY#320_SL,2020/08/03,COLI_E,203,36C23353C38AB9051E84A3D1E83AB204
OCEAN#17_SL,2020/10/13,COLI_E,<10,D158C447D36E46A90C6D993F41E2FB2F
BAY#202.4_SL,2020/09/08,COLI_TOTAL,3448,76830DC1E334B156089655700003CBAA
BAY#211_SL,2020/08/03,COLI_E,2014,39DECF100A69083C996A4EF77BC7BE02
OCEAN#15_SL,2020/08/03,ENTERO,31,3A6F3BCD2EECCFA7785D4394FE49182F
BAY#202.5_SL,2020/08/03,COLI_E,<10,3C2AE1A635B5AA49CD80F99D5A3CA90E
OCEAN#17_SL,2020/08/03,ENTERO,<10,3D23AAA5193CC285F3A955FC9A1FA386
OCEAN#18_SL,2020/08/03,ENTERO,<10,3EC0A793EE209F67DD2DA0F86C2A625E
OCEAN#17_SL,2020/10/13,COLI_TOTAL,52,D486C0700EEFDCE623B1EFFF150889C3
BAY#211_SL,2020/10/13,COLI_TOTAL,75,D544134A73C0DC9C315632C70D21A55F
BAY#220_SL,2020/09/08,ENTERO,10,79E8EF94871B3DAE497D28E2096FB028
BAY#202.4_SL,2020/10/13,ENTERO,52,EB634C2BEC44EAA6DEAC409506FC16F9
OCEAN#16_SL,2020/09/09,ENTERO,20,7D445114733596084ED5C875CC49AE19
BAY#300.1_SL,2020/10/13,ENTERO,52,F31FE15EFCAEC0A4C792F92F6CE7506A
BAY#220_SL,2020/08/03,COLI_TOTAL,1607,43CCEA0AB876C4C66FFAA0AD89ED806C
OCEAN#18_SL,2020/08/03,COLI_TOTAL,20,47728F4DB496ADA8ACDAC2941F0AA3DE
OCEAN#21.1_SL,2020/09/08,COLI_TOTAL,30,8193C86936DAB81E009C8D0E0A7785C1
BAY#211_SL,2020/10/13,COLI_E,<10,F5957C40C46EE28562B8A2F219033974
BAY#300.1_SL,2020/10/14,ENTERO,10,F9FC49B986AC232ACF06D48B95E956F9
BAY#300.1_SL,2020/08/03,COLI_TOTAL,346,494D68275512D3A5F9371CE888972557
BAY#202.5_SL,2020/09/08,ENTERO,<10,81F47C96654730C4B5FA975C332C7844
BAY#301.2_SL,2020/08/03,COLI_TOTAL,474,5B8F45949BAC1174F70929025E9AFB48
BAY#301.1_SL,2020/08/03,ENTERO,<10,6BAFCE2CEB2171DBE41CBF8FB34CD46D
OCEAN#16_SL,2020/10/13,COLI_E,<10,FFABD12A2783BBDC39C179A6AE9E4B25
BAY#301.2_SL,2020/09/09,COLI_E,20,8A5004919559CFF46B86F8D486807F3D
BAY#220_SL,2020/09/08,COLI_TOTAL,714,8BB6FA41EDED572B88B75A1D6F05645A
BAY#320_SL,2020/09/08,ENTERO,<10,8FD62CC993835372F6E6B17F954FFC21
BAY#211_SL,2020/08/03,COLI_TOTAL,2755,6D1CC873B0324B2FE2BA982DF9CCECC7
OCEAN#19_SL,2020/08/03,ENTERO,<10,6FDC084D400FED42324BD2DDB5981FB2
BAY#300.1_SL,2020/08/03,ENTERO,<10,765B9099D8FF2C01CD686A66BA253D63
BAY#211_SL,2020/08/03,ENTERO,20,7B63589514FF26F4A87D9C308205DA68
BAY#210.1_SL,2020/09/08,COLI_E,<10,96A7BF9FFBADE519839D681CE33A8562
OCEAN#16_SL,2020/08/03,COLI_TOTAL,31,7D075018E76E356A7584A7EF05026CAD
OCEAN#16_SL,2020/08/03,ENTERO,<10,819CE881178EB98344E0627956A92F94
BAY#301.2_SL,2020/08/03,ENTERO,10,8B2BE780F057EEE7ED8744DB858F019A
OCEAN#19_SL,2020/08/03,COLI_TOTAL,10,97CFECB5DC7092EE181081AEE3F88377
BAY#202.4_SL,2020/09/08,ENTERO,10,9A2D03A447DB07C8EDEA0887AB0DE049
OCEAN#15EAST_SL,2020/09/08,ENTERO,10,9BFF1D32F8000ECB4C1E8D112F23AC01
OCEAN#15EAST_SL,2020/08/03,COLI_E,20,9E2C7794A8D1E3300A748ED163C1A67A
OCEAN#21.1_SL,2020/08/03,ENTERO,<10,A29E36F2D15225CDD2086996D960B3E5
OCEAN#15EAST_SL,2020/08/03,ENTERO,<10,A818E1CD7CE7D434F2B08F2326103CE6
BAY#202.5_SL,2020/09/08,COLI_TOTAL,185,A23BC4C2968B93AEB6220B5F1AD050BF
BAY#320_SL,2020/09/08,COLI_TOTAL,160,A49E1B37D4C62D6A2A1F9C6D10F0E6DF
OCEAN#17_SL,2020/09/08,ENTERO,<10,B1B7638014997EEAF4B48EBFEDA79185
BAY#211_SL,2020/08/04,COLI_TOTAL,41,A8CCF2D8BF325ACB8A297E9379D77BDC
OCEAN#18_SL,2020/09/08,COLI_TOTAL,10,C568714C04C2497977E45A4220B24BF6
BAY#211_SL,2020/08/04,COLI_E,10,A8EDF79352B6DD585AE3864AA7B8CF16
BAY#301.1_SL,2020/08/03,COLI_E,259,B0537572595048E23D56128507E7B4A1
BAY#301.1_SL,2020/09/08,ENTERO,<10,D538CF9A4F7E975C8B70F0312E06A093
BAY#202.4_SL,2020/08/03,COLI_TOTAL,121,B8FD2506284B955F0A9F141691727961
BAY#202.4_SL,2020/08/24,ENTERO,52,BA2CE7314DD2A740F2FF12C779E7B56E
BAY#301.1_SL,2020/08/04,COLI_E,812,BD5FF50FB62BAC78CC941F7FFBA7C1BF
OCEAN#15EAST_SL,2020/08/03,COLI_TOTAL,122,C2E8CAA97D420B6B2959CBC8C3BB392E
BAY#211_SL,2020/08/04,ENTERO,<10,C2EC251CABFBF03F09C7C67A9F6FBBBE
BAY#210.1_SL,2020/09/08,COLI_TOTAL,259,D6581A7C27272100C27D722273488992
OCEAN#17_SL,2020/08/03,COLI_E,<10,CD4152E059B1194A1FD3E334294E4D17
BAY#320_SL,2020/08/03,COLI_TOTAL,6015,D12742F198EC16D8BEB4D148ABBE067F
OCEAN#16_SL,2020/08/03,COLI_E,<10,D2AC60A55BAE213CF87AE730F434CDFE
OCEAN#15EAST_SL,2020/09/08,COLI_E,31,E251C288324EF4006AA302E4BC564E2D
OCEAN#15EAST_SL,2020/10/19,ENTERO,<10,002908C520142DB5D73451B17027CA65
OCEAN#21.1_SL,2020/08/03,COLI_E,<10,DCE35A120C38B14B0FC1E08525CC78BB
BAY#220_SL,2020/08/03,COLI_E,<10,E300F11A599F8B5A1426D30F1D75A6B1
OCEAN#21.1_SL,2020/08/03,COLI_TOTAL,63,E44F36A9730DC7825784A86DDEB662A5
BAY#301.1_SL,2020/08/04,ENTERO,10,E9C2BC113A2CDF496A90CB202AA6A771
OCEAN#18_SL,2020/08/03,COLI_E,<10,EC166AE166F12F124DEED7910F4C7EFD
OCEAN#15EAST_SL,2020/10/19,COLI_TOTAL,41,0234A79AB77701E3C3B30140241DCE38
BAY#202.5_SL,2020/09/08,COLI_E,20,EB42D94E2B48AE5BD513BD8F0A416A38
BAY#220_SL,2020/10/19,ENTERO,10,0AC4FDA5A535689D64896F7550A87BCA
BAY#301.1_SL,2020/08/04,COLI_TOTAL,12997,EC805312E216928098C40928846380D7
OCEAN#15_SL,2020/08/03,COLI_TOTAL,676,F8E4345AF47F381E33969B9E25210EA1
BAY#210.1_SL,2020/09/08,ENTERO,10,EC8B58AD6F9E6D15A8E975A0997C8926
BAY#202.5_SL,2020/10/19,COLI_E,10,0AC590EB631371356F3DCD73F41E0DA5
OCEAN#15_SL,2020/09/08,COLI_TOTAL,97,EE07D7DEE1898AC8476335C07F9F2F84
OCEAN#15_SL,2020/09/08,COLI_E,<10,F0FFAB5282E97061A080A09FEA733AA4
BAY#301.2_SL,2020/08/03,COLI_E,20,FCD95B4ED681F8C94280DCE7595C4AB6
OCEAN#19_SL,2020/09/08,COLI_TOTAL,20,F103D5BA966D0D2B145021D6E9E0356A
BAY#301.2_SL,2020/09/09,COLI_TOTAL,752,F27C5E0FAF4C923FB2DE1BFFBE06AE09
BAY#202.4_SL,2020/09/21,ENTERO,10,5700FC24301A35B3960A233962D150BF
BAY#202.5_SL,2020/08/03,ENTERO,<10,FE5E4A6D364A9FF1E4C93DF1A0A3179E
BAY#301.1_SL,2020/10/19,COLI_TOTAL,325,127684810EBBFC353785E1331C4BA79B
BAY#220_SL,2020/09/21,COLI_E,31,5764CBA7AFD2C96A727673F6363DE2AA
BAY#301.1_SL,2020/09/22,COLI_TOTAL,2310,59867DA9247E302B926613CB3B86BCBB
BAY#301.1_SL,2020/08/05,ENTERO,52,FEA81F3198EC903B07C0C374DFF92BCB
OCEAN#17_SL,2020/10/19,COLI_E,<10,13B47C4E384343F21BB64989FFCAC18F
BAY#202.5_SL,2020/08/24,COLI_TOTAL,63,68E1F02551AC32CE89BB84A620D477AA
OCEAN#18_SL,2020/09/21,COLI_TOTAL,41,5A431EF477914DF39B04BF5A708CFE27
BAY#202.4_SL,2020/08/24,COLI_TOTAL,862,6A5C9AC45619B9FAA2DF98D68F798982
BAY#202.5_SL,2020/08/24,COLI_E,<10,7408C12A1B8D7A09DAE164BA93102EB6
OCEAN#18_SL,2020/10/19,COLI_TOTAL,75,146C5A2A4CBD84BF0F30A62C5B97DA70
OCEAN#21.1_SL,2020/09/21,ENTERO,10,5E01F961E96841ABBE23698BA5A9F05D
BAY#220_SL,2020/08/24,ENTERO,<10,7968B5FF2362A4F80C3CBA780C14EB53
BAY#320_SL,2020/10/19,COLI_TOTAL,135,1C9445BA36DA03A1433DB7D481D62341
OCEAN#15_SL,2020/08/24,ENTERO,10,84544E2C67890EBB8F091C0CC3FB743C
OCEAN#19_SL,2020/10/19,COLI_TOTAL,10,1D9B4697B024585A3B1309D96A6AFF3A
OCEAN#16_SL,2020/08/24,COLI_TOTAL,52,847FA0AECC809E65BECE6252A9ACD73C
BAY#301.1_SL,2020/08/24,COLI_E,144,97C72AAC4563DA73A907D80E42D5F5BF
OCEAN#21.1_SL,2020/09/21,COLI_TOTAL,10,5E1BF763F8C81D68046FCB3BBC26CC23
BAY#301.1_SL,2020/09/21,ENTERO,<10,628BB4B65E6B3D17DDE24978C7B24ABF
BAY#301.2_SL,2020/09/21,ENTERO,<10,69045CEB80FD3621DAA7A861D9ED6AC1
OCEAN#18_SL,2020/09/21,ENTERO,<10,690B362E89F3E6B2DA8624C0588EC535
OCEAN#19_SL,2020/09/21,COLI_E,<10,69F885D8C55490D2465BD4159EE56597
BAY#202.4_SL,2020/08/24,COLI_E,10,99FA5AD37DFFBB0EA40410FD1A84DE03
OCEAN#18_SL,2020/09/14,ENTERO,<10,056394A266D14A73E81140CC5413EF6A
BAY#301.2_SL,2020/08/24,COLI_E,10,A2B454084ED0CFC29A9F0E2F2AE46772
OCEAN#18_SL,2020/08/24,COLI_E,10,AAD9646067CABB8C3C7D1188E0D1B783
OCEAN#15EAST_SL,2020/09/15,COLI_E,<10,087FE6C54B4375AD4CD1C01CF4FAB1D1
BAY#301.2_SL,2020/08/24,COLI_TOTAL,359,B039523334788E07F523C1EB599EBC07
BAY#202.5_SL,2020/08/24,ENTERO,<10,B902D082EE413E11571A1F732D2573C4
OCEAN#17_SL,2020/08/24,ENTERO,<10,B9320C746355E4ED6BA0B21E6479583A
OCEAN#16_SL,2020/08/24,COLI_E,10,B95B75D5674989A669D73C6A82EB4A68
BAY#211_SL,2020/08/24,COLI_TOTAL,63,C54C6DA7D4CDCAC9B5B137D8AF90BFE3
OCEAN#21.1_SL,2020/08/24,COLI_E,<10,CDADE8B31F77DF5AEB7BBB8776EC4E79
BAY#220_SL,2020/08/24,COLI_E,<10,CF65ED8DA44EEB0C0929DBA9F0BD39E2
BAY#320_SL,2020/08/24,ENTERO,<10,D13859C159C507AC44926D1EC505A1D8
BAY#300.1_SL,2020/08/24,COLI_E,52,E48E2720FDCE0315DE7E181F5D637BB8
OCEAN#17_SL,2020/09/14,COLI_E,<10,0BA48EEA8323E08288DA24E649F4D94E
OCEAN#15EAST_SL,2020/09/14,COLI_TOTAL,63,14E34318E0AD9D7A3B183E5227FC1FD0
OCEAN#21.1_SL,2020/09/14,ENTERO,10,2715A7DE32F888207D41A698BC3C0CBF
BAY#220_SL,2020/09/14,ENTERO,<10,2C617EE4BDE56702EDC2B8D9B874A8E6
BAY#202.5_SL,2020/09/14,COLI_E,<10,35361D013F5CCF35732BABCD50051F32
OCEAN#15_SL,2020/09/14,COLI_E,86,39ECE86476A6D22A66E2CDF03F4769EA
BAY#301.1_SL,2020/09/14,COLI_TOTAL,24196,46EC6E13BB29B03CA4990E24B5216731
BAY#202.4_SL,2020/09/14,COLI_E,145,48414384417A0C2E2DD4E37E058BC4E7
OCEAN#15_SL,2020/09/15,COLI_E,30,53666A8EE038D6E2D6E56DFB7A85221E
OCEAN#21.1_SL,2020/09/14,COLI_E,20,577765863AA6AB14BA3B009B0873943B
OCEAN#15_SL,2020/09/14,ENTERO,110,5DCF6B6F407BF8FEFAE6EF4D28733899
OCEAN#18_SL,2020/09/14,COLI_TOTAL,211,60BC111D3AB5708A4BFE16EC7FEFEB90
